7025,-1.764616,-8.629143,-9.20378,-0.0006485,0.0001931,-0.0005753,-0.003578,-0.0027364
7035,-1.771799,-8.635128,-9.237301,-0.0001158,-0.0006059,-0.0005753,-0.003578,-0.0027364
7045,-1.751448,-8.644706,-9.219343,0.0006831,0.0007257,0.0007563,-0.003578,-0.0027364
7055,-1.769405,-8.654283,-9.280398,0.0014821,0.0015247,0.0007563,-0.003578,-0.0027364
7065,-1.75025,-8.650692,-9.274413,0.0014821,0.0012584,-0.0003089,-0.003578,-0.0027364
7075,-1.775391,-8.665057,-9.230118,0.0006831,-7.32E-05,0.0002237,-0.003578,-0.0027364
7085,-1.768208,-8.650692,-9.240892,0.0014821,-7.32E-05,-0.0008416,-0.003578,-0.0027364
7095,-1.756236,-8.651889,-9.224133,0.0004168,0.0015247,-0.0003089,-0.003578,-0.0027364
7105,-1.767011,-8.642311,-9.252864,0.0006831,0.000992,0.0002237,-0.003578,-0.0027364
7115,-1.752645,-8.644706,-9.213358,0.0001505,0.0001931,-0.0003089,-0.003578,-0.0027364
7126,-1.735885,-8.662663,-9.234906,0.0006831,-0.0014048,-4.26E-05,-0.003578,-0.0027364
7136,-1.757434,-8.668649,-9.230118,0.0012158,0.0007257,-0.0008416,-0.003578,-0.0027364
7146,-1.757434,-8.653086,-9.257652,0.0012158,0.0015247,0.0007563,-0.003578,-0.0027364
7156,-1.763419,-8.645903,-9.252864,0.0017484,0.000992,0.00049,-0.003578,-0.0027364
7166,-1.78018,-8.645903,-9.242089,0.0017484,0.0012584,-4.26E-05,-0.003578,-0.0027364
7176,-1.759828,-8.641114,-9.234906,0.0004168,0.0004594,-4.26E-05,-0.003578,-0.0027364
7186,-1.755039,-8.66386,-9.220541,-0.0001158,0.000992,0.0002237,-0.003578,-0.0027364
7196,-1.744265,-8.645903,-9.240892,0.0004168,0.0023236,-4.26E-05,-0.003578,-0.0027364
7206,-1.759828,-8.63872,-9.200189,-0.0003822,0.0007257,-0.0008416,-0.003578,-0.0027364
7216,-1.749053,-8.632734,-9.213358,0.0006831,0.0001931,0.0002237,-0.003578,-0.0027364
7226,-1.771799,-8.644706,-9.220541,-0.0001158,-0.0011385,-0.0005753,-0.003578,-0.0027364
7236,-1.767011,-8.643509,-9.216949,-0.0006485,-0.0006059,0.00049,-0.003578,-0.0027364
7246,-1.75025,-8.653086,-9.215752,0.0028137,0.0001931,-0.0005753,-0.003578,-0.0027364
7256,-1.759828,-8.666255,-9.237301,0.0014821,0.0023236,-0.0016405,-0.003578,-0.0027364
7266,-1.759828,-8.63034,-9.25885,0.0001505,-7.32E-05,-0.0005753,-0.003578,-0.0027364
7276,-1.770602,-8.654283,-9.264835,-0.0001158,-0.0014048,0.00049,-0.003578,-0.0027364
7286,-1.787363,-8.631536,-9.250469,0.0014821,-0.0003396,0.0018216,-0.003578,-0.0027364
7296,-1.794546,-8.654283,-9.233709,-0.0001158,-0.0006059,0.0002237,-0.003578,-0.0027364
7306,-1.747856,-8.662663,-9.231315,-0.0003822,0.0001931,0.0002237,-0.003578,-0.0027364
7316,-1.774194,-8.681818,-9.198992,0.002281,0.0007257,0.0002237,-0.003578,-0.0027364
7326,-1.763419,-8.656677,-9.251667,0.0006831,0.000992,-4.26E-05,-0.003578,-0.0027364
7336,-1.756236,-8.657874,-9.240892,0.0001505,0.0001931,0.0002237,-0.003578,-0.0027364
7346,-1.764616,-8.63872,-9.240892,0.0012158,0.0012584,-0.0003089,-0.003578,-0.0027364
7356,-1.776588,-8.626748,-9.250469,0.0006831,0.0015247,0.0002237,-0.003578,-0.0027364
7366,-1.768208,-8.660269,-9.220541,0.0004168,-0.0003396,-0.0005753,-0.003578,-0.0027364
7376,-1.764616,-8.665057,-9.221738,-0.0001158,0.0001931,0.0010227,-0.003578,-0.0027364
7386,-1.756236,-8.654283,-9.219343,0.0001505,0.000992,0.0002237,-0.003578,-0.0027364
7396,-1.761025,-8.648297,-9.218146,0.0006831,0.0007257,-0.0003089,-0.003578,-0.0027364
7406,-1.747856,-8.675832,-9.238498,0.0014821,0.0004594,-4.26E-05,-0.003578,-0.0027364
7416,-1.771799,-8.65548,-9.257652,0.0014821,-7.32E-05,-0.0005753,-0.003578,-0.0027364
7426,-1.743068,-8.637523,-9.252864,0.0009494,-0.0006059,-4.26E-05,-0.003578,-0.0027364
7436,-1.765814,-8.67224,-9.278005,0.0009494,-0.0011385,0.0010227,-0.003578,-0.0027364
7446,-1.761025,-8.632734,-9.254061,0.0009494,-0.0006059,-0.0003089,-0.003578,-0.0027364
7456,-1.757434,-8.657874,-9.240892,0.0006831,0.000992,-0.0003089,-0.003578,-0.0027364
7467,-1.756236,-8.653086,-9.20378,0.0006831,-7.32E-05,-0.0005753,-0.003578,-0.0027364
7477,-1.761025,-8.644706,-9.238498,0.0004168,-0.0014048,-0.0003089,-0.003578,-0.0027364
7487,-1.781377,-8.657874,-9.21216,0.0004168,0.0004594,0.0007563,-0.003578,-0.0027364
7497,-1.755039,-8.636326,-9.233709,-0.0001158,0.0004594,-4.26E-05,-0.003578,-0.0027364
7507,-1.770602,-8.636326,-9.237301,0.0025474,-7.32E-05,0.0002237,-0.003578,-0.0027364
7517,-1.770602,-8.635128,-9.221738,0.0014821,-0.0014048,0.00049,-0.003578,-0.0027364
7527,-1.770602,-8.648297,-9.234906,0.0009494,0.0004594,0.0010227,-0.003578,-0.0027364
7537,-1.777785,-8.660269,-9.225329,0.0006831,0.000992,-0.0003089,-0.003578,-0.0027364
7547,-1.768208,-8.63872,-9.249272,0.0001505,0.001791,-0.0011079,-0.003578,-0.0027364
7557,-1.787363,-8.67224,-9.251667,0.0001505,0.000992,-4.26E-05,-0.003578,-0.0027364
7567,-1.763419,-8.639917,-9.245681,-0.0003822,0.0004594,-4.26E-05,-0.003578,-0.0027364
7577,-1.771799,-8.648297,-9.222935,-0.0001158,0.0015247,-0.0011079,-0.003578,-0.0027364
7587,-1.759828,-8.648297,-9.194203,-0.0011811,0.000992,0.00049,-0.003578,-0.0027364
7597,-1.746659,-8.659072,-9.268427,-0.0006485,0.0004594,-4.26E-05,-0.003578,-0.0027364
7607,-1.731096,-8.648297,-9.225329,-0.0001158,-7.32E-05,-4.26E-05,-0.003578,-0.0027364
7617,-1.746659,-8.656677,-9.224133,0.0009494,0.000992,-0.0003089,-0.003578,-0.0027364
7627,-1.769405,-8.644706,-9.215752,0.0001505,-0.0008722,-0.0003089,-0.003578,-0.0027364
7638,-1.765814,-8.660269,-9.213358,0.0006831,0.000992,-0.0005753,-0.003578,-0.0027364
7648,-1.759828,-8.641114,-9.225329,0.0006831,-0.0008722,-0.0016405,-0.003578,-0.0027364
7658,-1.75025,-8.656677,-9.233709,0.0017484,0.0001931,-0.0011079,-0.003578,-0.0027364
7668,-1.749053,-8.649494,-9.249272,0.0009494,0.0012584,-0.0003089,-0.003578,-0.0027364
7678,-1.772997,-8.666255,-9.264835,0.0017484,0.0007257,-4.26E-05,-0.003578,-0.0027364
7688,-1.772997,-8.666255,-9.264835,0.0017484,0.0007257,-4.26E-05,-0.003578,-0.0027364
7698,-1.757434,-8.637523,-9.222935,0.0012158,0.0001931,0.001289,-0.003578,-0.0027364
7708,-1.771799,-8.659072,-9.207372,0.0009494,0.00259,-0.0005753,-0.003578,-0.0027364
7718,-1.75025,-8.656677,-9.250469,-0.0003822,0.0007257,0.0007563,-0.003578,-0.0027364
7728,-1.75025,-8.656677,-9.250469,-0.0003822,0.0007257,0.0007563,-0.003578,-0.0027364
7738,-1.759828,-8.665057,-9.222935,-0.0001158,0.0004594,-4.26E-05,-0.003578,-0.0027364
7748,-1.747856,-8.649494,-9.209766,-0.0001158,0.0007257,0.0007563,-0.003578,-0.0027364
7758,-1.740673,-8.651889,-9.197795,-0.0014474,-0.0003396,0.0015553,-0.003578,-0.0027364
7768,-1.740673,-8.651889,-9.197795,-0.0014474,-0.0003396,0.0015553,-0.003578,-0.0027364
7778,-1.769405,-8.648297,-9.246878,-0.0006485,-7.32E-05,0.0010227,-0.003578,-0.0027364
7788,-1.782574,-8.648297,-9.25885,0.0001505,-0.0006059,-0.0005753,-0.003578,-0.0027364
7798,-1.759828,-8.653086,-9.254061,-0.0003822,-7.32E-05,0.001289,-0.003578,-0.0027364
7808,-1.759828,-8.653086,-9.254061,-0.0003822,-7.32E-05,0.001289,-0.003578,-0.0027364
7818,-1.781377,-8.6471,-9.243287,-0.0001158,0.0004594,0.0002237,-0.003578,-0.0027364
7828,-1.771799,-8.636326,-9.246878,0.0006831,0.0020573,-0.0008416,-0.003578,-0.0027364
7838,-1.763419,-8.661466,-9.216949,0.0009494,0.0020573,-0.0008416,-0.003578,-0.0027364
7848,-1.776588,-8.66386,-9.244484,0.0006831,0.0004594,-0.0008416,-0.003578,-0.0027364
7858,-1.776588,-8.66386,-9.244484,0.0006831,0.0004594,-0.0008416,-0.003578,-0.0027364
7868,-1.749053,-8.666255,-9.263638,-0.0006485,0.000992,-4.26E-05,-0.003578,-0.0027364
7878,-1.72511,-8.636326,-9.232512,-0.0009148,-0.0003396,0.00049,-0.003578,-0.0027364
7888,-1.768208,-8.653086,-9.234906,0.0001505,0.0007257,-0.0003089,-0.003578,-0.0027364
7898,-1.768208,-8.653086,-9.234906,0.0001505,0.0007257,-0.0003089,-0.003578,-0.0027364
7908,-1.784968,-8.660269,-9.280398,-0.0003822,0.0012584,0.0002237,-0.003578,-0.0027364
7918,-1.762222,-8.654283,-9.25885,-0.0001158,0.0004594,0.00049,-0.003578,-0.0027364
7928,-1.782574,-8.653086,-9.227723,-0.0003822,-0.0003396,-0.0003089,-0.003578,-0.0027364
7938,-1.782574,-8.653086,-9.227723,-0.0003822,-0.0003396,-0.0003089,-0.003578,-0.0027364
7948,-1.765814,-8.66386,-9.238498,0.0012158,-0.0008722,-0.0008416,-0.003578,-0.0027364
7958,-1.751448,-8.665057,-9.294765,-0.0006485,0.0001931,-0.0008416,-0.003578,-0.0027364
7968,-1.759828,-8.648297,-9.227723,-0.0001158,-7.32E-05,-0.0005753,-0.003578,-0.0027364
7979,-1.772997,-8.651889,-9.222935,-0.0009148,-7.32E-05,-0.0013742,-0.003578,-0.0027364
7989,-1.755039,-8.650692,-9.246878,0.0001505,0.0015247,-0.0013742,-0.003578,-0.0027364
7999,-1.781377,-8.661466,-9.243287,0.0020147,0.0007257,0.0002237,-0.003578,-0.0027364
8009,-1.752645,-8.665057,-9.276807,0.0014821,0.0007257,0.0002237,-0.003578,-0.0027364
8019,-1.765814,-8.67224,-9.254061,0.0006831,-0.0008722,0.0007563,-0.003578,-0.0027364
8029,-1.776588,-8.657874,-9.210963,0.0012158,-0.0008722,0.0010227,-0.003578,-0.0027364
8039,-1.739476,-8.65548,-9.250469,0.0004168,0.000992,0.0007563,-0.003578,-0.0027364
8049,-1.756236,-8.656677,-9.266033,0.0012158,-0.0003396,-0.0003089,-0.003578,-0.0027364
8059,-1.756236,-8.67224,-9.243287,0.0017484,0.0007257,-0.0005753,-0.003578,-0.0027364
8069,-1.774194,-8.650692,-9.222935,0.0012158,0.0004594,-0.0005753,-0.003578,-0.0027364
8079,-1.774194,-8.653086,-9.215752,-0.0011811,0.0015247,-0.0005753,-0.003578,-0.0027364
8089,-1.758631,-8.66386,-9.228921,-0.0009148,0.0007257,-0.0008416,-0.003578,-0.0027364
8099,-1.735885,-8.644706,-9.252864,-0.0001158,0.0007257,0.0002237,-0.003578,-0.0027364
8109,-1.739476,-8.643509,-9.246878,0.0001505,-0.0003396,-4.26E-05,-0.003578,-0.0027364
8119,-1.769405,-8.653086,-9.237301,0.0001505,-7.32E-05,-4.26E-05,-0.003578,-0.0027364
8129,-1.759828,-8.661466,-9.238498,0.0009494,0.0001931,-4.26E-05,-0.003578,-0.0027364
8139,-1.757434,-8.649494,-9.261244,-0.0009148,-0.0003396,0.00049,-0.003578,-0.0027364
8150,-1.746659,-8.650692,-9.200189,-0.0001158,-7.32E-05,0.0002237,-0.003578,-0.0027364
8160,-1.758631,-8.644706,-9.248075,-0.0001158,0.000992,-4.26E-05,-0.003578,-0.0027364
8170,-1.739476,-8.653086,-9.246878,-0.0019801,0.0001931,0.00049,-0.003578,-0.0027364
8180,-1.764616,-8.653086,-9.238498,0.0001505,0.000992,-0.0003089,-0.003578,-0.0027364
8190,-1.777785,-8.665057,-9.246878,0.0004168,0.0007257,-0.0003089,-0.003578,-0.0027364
8200,-1.767011,-8.653086,-9.243287,0.0014821,-0.0006059,-0.0011079,-0.003578,-0.0027364
8210,-1.755039,-8.642311,-9.230118,-0.0006485,-0.0003396,-0.0011079,-0.003578,-0.0027364
8220,-1.744265,-8.650692,-9.249272,0.0004168,-0.0003396,-0.0005753,-0.003578,-0.0027364
8230,-1.759828,-8.67224,-9.256455,0.0004168,-7.32E-05,-0.0003089,-0.003578,-0.0027364
8240,-1.763419,-8.657874,-9.242089,-0.0006485,0.0007257,0.0010227,-0.003578,-0.0027364
8250,-1.745462,-8.643509,-9.254061,-0.0003822,0.0015247,-4.26E-05,-0.003578,-0.0027364
8260,-1.775391,-8.642311,-9.238498,0.0012158,-0.0008722,0.0007563,-0.003578,-0.0027364
8270,-1.769405,-8.654283,-9.251667,0.0004168,-0.0008722,-4.26E-05,-0.003578,-0.0027364
8280,-1.759828,-8.657874,-9.248075,-0.0003822,-0.0011385,0.0007563,-0.003578,-0.0027364
8290,-1.753842,-8.645903,-9.230118,0.0001505,-0.0003396,0.0010227,-0.003578,-0.0027364
8300,-1.783771,-8.673438,-9.255259,0.0006831,0.0007257,0.0007563,-0.003578,-0.0027364
8310,-1.759828,-8.6471,-9.227723,0.0006831,0.0015247,0.0002237,-0.003578,-0.0027364
8320,-1.762222,-8.6471,-9.227723,0.0014821,0.0007257,0.0007563,-0.003578,-0.0027364
8330,-1.759828,-8.661466,-9.219343,0.0004168,-0.0016712,0.00049,-0.003578,-0.0027364
8340,-1.744265,-8.63872,-9.210963,-0.0006485,0.0007257,0.0007563,-0.003578,-0.0027364
8350,-1.758631,-8.669847,-9.206175,-0.0003822,0.0015247,0.001289,-0.003578,-0.0027364
8360,-1.745462,-8.642311,-9.270822,0.0009494,-0.0008722,0.0002237,-0.003578,-0.0027364
8370,-1.771799,-8.660269,-9.221738,0.0017484,-0.0016712,0.0002237,-0.003578,-0.0027364
8380,-1.745462,-8.648297,-9.225329,0.0004168,-0.0006059,-4.26E-05,-0.003578,-0.0027364
8390,-1.783771,-8.659072,-9.226526,-0.0009148,-0.0006059,0.0002237,-0.003578,-0.0027364
8400,-1.768208,-8.665057,-9.254061,0.0001505,-0.0003396,-4.26E-05,-0.003578,-0.0027364
8410,-1.744265,-8.669847,-9.210963,-0.0014474,0.000992,-0.0003089,-0.003578,-0.0027364
8420,-1.758631,-8.668649,-9.231315,-0.0003822,0.000992,-4.26E-05,-0.003578,-0.0027364
8430,-1.751448,-8.639917,-9.257652,-0.0003822,0.0001931,0.0002237,-0.003578,-0.0027364
8440,-1.745462,-8.648297,-9.249272,0.0004168,-7.32E-05,0.00049,-0.003578,-0.0027364
8450,-1.772997,-8.656677,-9.210963,0.0009494,-0.0016712,0.0002237,-0.003578,-0.0027364
8460,-1.767011,-8.657874,-9.254061,-0.0001158,0.0004594,0.0002237,-0.003578,-0.0027364
8470,-1.752645,-8.641114,-9.213358,-0.0001158,0.000992,0.00049,-0.003578,-0.0027364
8480,-1.752645,-8.649494,-9.230118,-0.0001158,0.0004594,-4.26E-05,-0.003578,-0.0027364
8491,-1.759828,-8.654283,-9.239696,-0.0001158,0.0001931,-0.0003089,-0.003578,-0.0027364
8501,-1.732293,-8.631536,-9.213358,0.0017484,-0.0008722,-0.0005753,-0.003578,-0.0027364
8511,-1.769405,-8.651889,-9.252864,0.0017484,0.0004594,-0.0005753,-0.003578,-0.0027364
8521,-1.75025,-8.6471,-9.226526,0.0020147,-0.0008722,-0.0008416,-0.003578,-0.0027364
8531,-1.774194,-8.635128,-9.243287,0.0012158,-0.0006059,-0.0008416,-0.003578,-0.0027364
8541,-1.774194,-8.632734,-9.214555,-0.0003822,-0.0006059,-0.0005753,-0.003578,-0.0027364
8551,-1.769405,-8.635128,-9.221738,-0.0006485,-0.0006059,0.00049,-0.003578,-0.0027364
8561,-1.756236,-8.636326,-9.234906,0.0009494,-0.0011385,0.0002237,-0.003578,-0.0027364
8571,-1.774194,-8.651889,-9.245681,0.0017484,-7.32E-05,-0.0011079,-0.003578,-0.0027364
8581,-1.774194,-8.667452,-9.238498,0.0006831,0.000992,-4.26E-05,-0.003578,-0.0027364
8591,-1.746659,-8.648297,-9.228921,0.0006831,0.0007257,0.00049,-0.003578,-0.0027364
8601,-1.787363,-8.657874,-9.260047,0.0001505,0.0012584,-4.26E-05,-0.003578,-0.0027364
8611,-1.757434,-8.651889,-9.255259,-0.0003822,-0.0003396,-0.0008416,-0.003578,-0.0027364
8621,-1.749053,-8.63872,-9.201386,0.0014821,-0.0008722,-0.0005753,-0.003578,-0.0027364
8631,-1.769405,-8.668649,-9.282793,-0.0011811,0.0001931,-4.26E-05,-0.003578,-0.0027364
8641,-1.751448,-8.629143,-9.236104,0.0006831,0.000992,-0.0003089,-0.003578,-0.0027364
8651,-1.757434,-8.637523,-9.227723,0.0014821,0.000992,0.00049,-0.003578,-0.0027364
8662,-1.75025,-8.645903,-9.219343,-0.0001158,-0.0006059,-0.0011079,-0.003578,-0.0027364
8672,-1.759828,-8.643509,-9.222935,-0.0009148,0.0004594,-4.26E-05,-0.003578,-0.0027364
8682,-1.752645,-8.657874,-9.220541,0.0006831,0.0004594,-0.0005753,-0.003578,-0.0027364
8692,-1.759828,-8.641114,-9.228921,0.0001505,-7.32E-05,0.0007563,-0.003578,-0.0027364
8702,-1.767011,-8.665057,-9.225329,-0.0001158,0.0020573,-4.26E-05,-0.003578,-0.0027364
8712,-1.759828,-8.645903,-9.261244,0.0004168,-7.32E-05,-0.0003089,-0.003578,-0.0027364
8722,-1.759828,-8.657874,-9.218146,0.0006831,0.00259,-0.0016405,-0.003578,-0.0027364
8732,-1.764616,-8.649494,-9.232512,0.0009494,0.0007257,-0.0011079,-0.003578,-0.0027364
8742,-1.755039,-8.648297,-9.206175,0.0009494,0.0004594,-0.0008416,-0.003578,-0.0027364
8752,-1.747856,-8.651889,-9.245681,0.0004168,-7.32E-05,-0.0003089,-0.003578,-0.0027364
8762,-1.775391,-8.651889,-9.218146,-0.0001158,-0.0006059,0.00049,-0.003578,-0.0027364
8772,-1.758631,-8.645903,-9.242089,0.0006831,-0.0008722,0.0015553,-0.003578,-0.0027364
8782,-1.755039,-8.661466,-9.26723,0.0004168,0.0001931,0.0007563,-0.003578,-0.0027364
8792,-1.746659,-8.643509,-9.213358,0.0006831,0.0004594,0.0018216,-0.003578,-0.0027364
8802,-1.757434,-8.6471,-9.219343,-0.0001158,-0.0006059,0.0010227,-0.003578,-0.0027364
8812,-1.770602,-8.633931,-9.220541,0.0006831,-7.32E-05,-0.0005753,-0.003578,-0.0027364
8822,-1.75025,-8.629143,-9.214555,-0.0006485,-7.32E-05,0.00049,-0.003578,-0.0027364
8832,-1.753842,-8.665057,-9.239696,-0.0001158,0.0004594,0.0002237,-0.003578,-0.0027364
8842,-1.768208,-8.635128,-9.269624,0.0020147,0.0007257,-0.0008416,-0.003578,-0.0027364
8852,-1.757434,-8.662663,-9.270822,0.0006831,0.0004594,0.00049,-0.003578,-0.0027364
8862,-1.747856,-8.643509,-9.238498,-0.0001158,0.0012584,-0.0005753,-0.003578,-0.0027364
8872,-1.768208,-8.651889,-9.228921,0.0012158,0.0004594,-0.0008416,-0.003578,-0.0027364
8882,-1.775391,-8.637523,-9.219343,0.0014821,0.000992,-0.0005753,-0.003578,-0.0027364
8892,-1.758631,-8.653086,-9.248075,0.0004168,0.0001931,-0.0008416,-0.003578,-0.0027364
8902,-1.744265,-8.643509,-9.25885,0.0006831,-7.32E-05,0.0002237,-0.003578,-0.0027364
8912,-1.738279,-8.643509,-9.232512,0.0004168,-0.0008722,-0.0008416,-0.003578,-0.0027364
8922,-1.746659,-8.653086,-9.251667,0.0014821,-0.0003396,-0.0011079,-0.003578,-0.0027364
8932,-1.743068,-8.649494,-9.26723,0.0020147,-7.32E-05,-4.26E-05,-0.003578,-0.0027364
8942,-1.774194,-8.639917,-9.244484,0.0012158,0.000992,-4.26E-05,-0.003578,-0.0027364
8952,-1.762222,-8.649494,-9.248075,0.0012158,0.0001931,-4.26E-05,-0.003578,-0.0027364
8962,-1.753842,-8.651889,-9.254061,0.0006831,0.0001931,-4.26E-05,-0.003578,-0.0027364
8972,-1.756236,-8.666255,-9.260047,-0.0003822,0.0007257,-0.0003089,-0.003578,-0.0027364
8982,-1.794546,-8.657874,-9.252864,0.0009494,0.0001931,-0.0005753,-0.003578,-0.0027364
8992,-1.770602,-8.661466,-9.261244,0.0014821,-0.0008722,-4.26E-05,-0.003578,-0.0027364
9003,-1.765814,-8.648297,-9.222935,0.0001505,0.0007257,-0.0013742,-0.003578,-0.0027364
9013,-1.767011,-8.637523,-9.237301,-0.0001158,-0.0006059,0.0002237,-0.003578,-0.0027364
9023,-1.770602,-8.669847,-9.220541,0.0006831,-0.0019375,0.0002237,-0.003578,-0.0027364
9033,-1.769405,-8.645903,-9.213358,0.0006831,-0.0011385,-4.26E-05,-0.003578,-0.0027364
9043,-1.755039,-8.661466,-9.254061,0.0017484,-7.32E-05,-0.0005753,-0.003578,-0.0027364
9053,-1.749053,-8.644706,-9.251667,0.0004168,0.0001931,0.00049,-0.003578,-0.0027364
9063,-1.747856,-8.648297,-9.242089,0.0006831,-0.0006059,0.0002237,-0.003578,-0.0027364
9073,-1.751448,-8.650692,-9.219343,0.002281,-0.0019375,0.0010227,-0.003578,-0.0027364
9083,-1.782574,-8.66386,-9.230118,0.0006831,-0.0006059,0.0002237,-0.003578,-0.0027364
9093,-1.75025,-8.648297,-9.238498,-0.0009148,0.0004594,-4.26E-05,-0.003578,-0.0027364
9103,-1.778983,-8.653086,-9.246878,0.0004168,-7.32E-05,0.00049,-0.003578,-0.0027364
9113,-1.762222,-8.649494,-9.238498,0.0004168,0.0001931,-0.0003089,-0.003578,-0.0027364
9123,-1.756236,-8.656677,-9.242089,0.0014821,0.0001931,-4.26E-05,-0.003578,-0.0027364
9133,-1.751448,-8.645903,-9.240892,0.0009494,-0.0008722,0.0015553,-0.003578,-0.0027364
9143,-1.769405,-8.665057,-9.18702,0.0012158,0.0007257,0.0015553,-0.003578,-0.0027364
9153,-1.769405,-8.657874,-9.249272,0.0020147,-0.0003396,0.0010227,-0.003578,-0.0027364
9163,-1.774194,-8.650692,-9.202583,0.0017484,0.0001931,-0.0005753,-0.003578,-0.0027364
9174,-1.756236,-8.650692,-9.225329,0.0001505,-7.32E-05,-0.0005753,-0.003578,-0.0027364
9184,-1.757434,-8.639917,-9.257652,0.0009494,-0.0011385,0.0002237,-0.003578,-0.0027364
9194,-1.757434,-8.656677,-9.242089,-0.0003822,0.0001931,0.0002237,-0.003578,-0.0027364
9204,-1.74187,-8.639917,-9.206175,0.0001505,0.001791,0.0007563,-0.003578,-0.0027364
9214,-1.737082,-8.661466,-9.248075,-0.0003822,-0.0003396,-4.26E-05,-0.003578,-0.0027364
9224,-1.756236,-8.635128,-9.252864,0.0001505,-0.0014048,0.0002237,-0.003578,-0.0027364
9234,-1.756236,-8.6471,-9.234906,0.0004168,-0.0016712,-0.0005753,-0.003578,-0.0027364
9244,-1.765814,-8.63034,-9.220541,0.0006831,0.0007257,0.00049,-0.003578,-0.0027364
9254,-1.767011,-8.642311,-9.264835,0.0001505,0.001791,-0.0003089,-0.003578,-0.0027364
9264,-1.753842,-8.651889,-9.232512,0.0001505,0.0004594,0.0007563,-0.003578,-0.0027364
9274,-1.769405,-8.654283,-9.232512,0.0014821,-0.0006059,-0.0008416,-0.003578,-0.0027364
9284,-1.767011,-8.67224,-9.240892,0.0014821,-7.32E-05,0.0007563,-0.003578,-0.0027364
9294,-1.769405,-8.662663,-9.248075,0.0004168,0.0004594,0.00049,-0.003578,-0.0027364
9304,-1.74187,-8.66386,-9.238498,0.0004168,0.0007257,0.00049,-0.003578,-0.0027364
9314,-1.768208,-8.642311,-9.237301,0.0001505,-7.32E-05,-0.0003089,-0.003578,-0.0027364
9324,-1.761025,-8.677029,-9.256455,0.0009494,-0.0006059,-0.0011079,-0.003578,-0.0027364
9334,-1.770602,-8.649494,-9.242089,-0.0003822,0.0004594,-0.0003089,-0.003578,-0.0027364
9344,-1.763419,-8.645903,-9.226526,0.0020147,0.0001931,-0.0008416,-0.003578,-0.0027364
9354,-1.753842,-8.660269,-9.244484,0.0009494,-0.0011385,-0.0003089,-0.003578,-0.0027364
9364,-1.759828,-8.636326,-9.198992,0.0009494,0.0001931,0.0002237,-0.003578,-0.0027364
9374,-1.771799,-8.668649,-9.251667,0.0012158,0.001791,0.0007563,-0.003578,-0.0027364
9384,-1.761025,-8.641114,-9.257652,0.0006831,0.0004594,0.001289,-0.003578,-0.0027364
9394,-1.751448,-8.639917,-9.221738,0.0017484,-0.0008722,0.00049,-0.003578,-0.0027364
9404,-1.761025,-8.654283,-9.239696,0.0006831,-0.0003396,0.00049,-0.003578,-0.0027364
9414,-1.755039,-8.660269,-9.218146,0.0006831,-0.0003396,0.0010227,-0.003578,-0.0027364
